Wikipedia link,Common name,Synonyms
https://en.wikipedia.org/wiki/Estrapronicate/hydroxyprogesterone%20heptanoate/nandrolone%20undecanoate,Estrapronicate/hydroxyprogesterone heptanoate/nandrolone undecanoate,Trophobolene|Trophoboline
https://en.wikipedia.org/wiki/Estradiol%20benzoate/progesterone/methandriol%20dipropionate,Estradiol benzoate/progesterone/methandriol dipropionate,Progestandron
https://en.wikipedia.org/wiki/Alpha-Eucaine,Alpha-Eucaine,Alpha-Eucaine
https://en.wikipedia.org/wiki/Selinexor,Selinexor,Xpovio|Nexpovio
https://en.wikipedia.org/wiki/Ethinylestradiol%20sulfonate/norethisterone%20acetate,Ethinylestradiol sulfonate/norethisterone acetate,Deposiston
https://en.wikipedia.org/wiki/Empagliflozin/metformin,Empagliflozin/metformin,Synjardy|Jardiamet
https://en.wikipedia.org/wiki/Relebactam,Relebactam,
https://en.wikipedia.org/wiki/Imipenem/cilastatin/relebactam,Imipenem/cilastatin/relebactam,Recarbrio
https://en.wikipedia.org/wiki/Cefoperazone/sulbactam,Cefoperazone/sulbactam,Sulperazon
https://en.wikipedia.org/wiki/Multiple%20micronutrient%20powder,Multiple micronutrient powder,
https://en.wikipedia.org/wiki/%C3%8E%C2%91-Pyrrolidinoheptaphenone,Î-Pyrrolidinoheptaphenone,
https://en.wikipedia.org/wiki/4-Methyl-%C3%8E%C2%B1-ethylaminopentiophenone,4-Methyl-Î±-ethylaminopentiophenone,
https://en.wikipedia.org/wiki/5F-MDMB-PICA,5F-MDMB-PICA,
https://en.wikipedia.org/wiki/5F-EDMB-PINACA,5F-EDMB-PINACA,
https://en.wikipedia.org/wiki/MMB-CHMICA,MMB-CHMICA,
https://en.wikipedia.org/wiki/Sulmazole,Sulmazole,
https://en.wikipedia.org/wiki/Bempegaldesleukin,Bempegaldesleukin,
https://en.wikipedia.org/wiki/Devimistat,Devimistat,
https://en.wikipedia.org/wiki/Elexacaftor/tezacaftor/ivacaftor,Elexacaftor/tezacaftor/ivacaftor,Trikafta|Kaftrio
https://en.wikipedia.org/wiki/Realgar/Indigo%20naturalis,Realgar/Indigo naturalis,
https://en.wikipedia.org/wiki/Dolutegravir/lamivudine/tenofovir,Dolutegravir/lamivudine/tenofovir,
https://en.wikipedia.org/wiki/Zanubrutinib,Zanubrutinib,Brukinsa
https://en.wikipedia.org/wiki/Sotorasib,Sotorasib,Lumakras|Lumykras
https://en.wikipedia.org/wiki/Sodium%20phenylacetate/sodium%20benzoate,Sodium phenylacetate/sodium benzoate,Ammonul|Ucephan
https://en.wikipedia.org/wiki/Trifarotene,Trifarotene,Aklief
https://en.wikipedia.org/wiki/Givosiran,Givosiran,Givlaari
https://en.wikipedia.org/wiki/Cenobamate,Cenobamate,Xcopri|Ontozry
https://en.wikipedia.org/wiki/Ferric%20maltol,Ferric maltol,Accrufer|Feraccru
https://en.wikipedia.org/wiki/Abrocitinib,Abrocitinib,Cibinqo
https://en.wikipedia.org/wiki/Lotilaner,Lotilaner,Credelio
https://en.wikipedia.org/wiki/Conjugated%20estrogens/methyltestosterone,Conjugated estrogens/methyltestosterone,Premarin with Methyltestosterone
https://en.wikipedia.org/wiki/Polyestradiol%20phosphate/medroxyprogesterone%20acetate,Polyestradiol phosphate/medroxyprogesterone acetate,
https://en.wikipedia.org/wiki/Golodirsen,Golodirsen,Vyondys 53
https://en.wikipedia.org/wiki/Inotersen,Inotersen,Tegsedi
https://en.wikipedia.org/wiki/Trastuzumab%20deruxtecan,Trastuzumab deruxtecan,Enhertu
https://en.wikipedia.org/wiki/Ethinylestradiol/drospirenone/prasterone,Ethinylestradiol/drospirenone/prasterone,
https://en.wikipedia.org/wiki/Estradiol/drospirenone,Estradiol/drospirenone,Angeliq
https://en.wikipedia.org/wiki/Ethinylestradiol/drospirenone,Ethinylestradiol/drospirenone,''With 30&amp;nbsp;Î¼g ethinylestradiol'': Yasmin
https://en.wikipedia.org/wiki/Estradiol/dydrogesterone,Estradiol/dydrogesterone,Femoston|Climaston|Femaston
https://en.wikipedia.org/wiki/Conjugated%20estrogens/norgestrel,Conjugated estrogens/norgestrel,Prempak-C
https://en.wikipedia.org/wiki/Ethinylestradiol/desogestrel,Ethinylestradiol/desogestrel,Marvelon|Desogen|Ortho-cept
https://en.wikipedia.org/wiki/Ethinylestradiol/gestodene,Ethinylestradiol/gestodene,Femodene|Gynera|Harmonet|Lindynette|Logest|Meliane|Minesse|Minulet|Mirelle
https://en.wikipedia.org/wiki/Estrogenic%20substances,Estrogenic substances,Amniotin|Estrogenic Hormones|Estrogenic Substances|Estrolin|Estromone|Folestrin|Follacro|Menformon|Oestroform|Ova-Estrin|Theelestrin
https://en.wikipedia.org/wiki/Avapritinib,Avapritinib,Ayvakit|Ayvakyt
https://en.wikipedia.org/wiki/Zotiraciclib,Zotiraciclib,
https://en.wikipedia.org/wiki/Peanut%20allergen%20powder,Peanut allergen powder,Palforzia
https://en.wikipedia.org/wiki/Fluticasone%20furoate/umeclidinium%20bromide/vilanterol,Fluticasone furoate/umeclidinium bromide/vilanterol,Trelegy Ellipta|Elebrato Ellipta|Temybric Ellipta
https://en.wikipedia.org/wiki/Bromperidol%20decanoate,Bromperidol decanoate,Bromidol Depot|Bromodol Decanoato|Impromen Decanoas
https://en.wikipedia.org/wiki/Perphenazine%20enanthate,Perphenazine enanthate,Decentan Depot|Peratsin Enantaatti|Trilafon|Trilafon Enantato|Trilafon Enantat|Trilifan Retard
https://en.wikipedia.org/wiki/Empagliflozin/linagliptin/metformin,Empagliflozin/linagliptin/metformin,Trijardy XR
https://en.wikipedia.org/wiki/Dapagliflozin/saxagliptin/metformin,Dapagliflozin/saxagliptin/metformin,Qternmet XR|Qtrilmet
https://en.wikipedia.org/wiki/Dapagliflozin/metformin,Dapagliflozin/metformin,Xigduo|Xigduo XR|Ebymect
https://en.wikipedia.org/wiki/Dapagliflozin/saxagliptin,Dapagliflozin/saxagliptin,Qtern
https://en.wikipedia.org/wiki/Ferric%20derisomaltose,Ferric derisomaltose,Monoferric
https://en.wikipedia.org/wiki/Ezetimibe/rosuvastatin,Ezetimibe/rosuvastatin,Ridutrin|Lipocomb|Rosuzet
https://en.wikipedia.org/wiki/Bempedoic%20acid/ezetimibe,Bempedoic acid/ezetimibe,Nexlizet|Nustendi
https://en.wikipedia.org/wiki/Darvadstrocel,Darvadstrocel,Alofisel
https://en.wikipedia.org/wiki/Alendronic%20acid/colecalciferol,Alendronic acid/colecalciferol,Fosamax Plus D|Fosavance|Adrovance
https://en.wikipedia.org/wiki/Bimatoprost/timolol,Bimatoprost/timolol,Ganfort
https://en.wikipedia.org/wiki/Desloratadine/pseudoephedrine,Desloratadine/pseudoephedrine,Clarinex-D|Aerinaze
https://en.wikipedia.org/wiki/Canagliflozin/metformin,Canagliflozin/metformin,Vokanamet|Invokamet
https://en.wikipedia.org/wiki/Fenofibrate/simvastatin,Fenofibrate/simvastatin,Cholib
https://en.wikipedia.org/wiki/Susoctocog%20alfa,Susoctocog alfa,Obizur
https://en.wikipedia.org/wiki/Moderna%20COVID-19%20vaccine,Moderna COVID-19 vaccine,Spikevax&lt;ref name=&quot;Spikevax EPAR&quot; /&gt;
https://en.wikipedia.org/wiki/Air%20polymer-type%20A,Air polymer-type A,ExEm Foam
https://en.wikipedia.org/wiki/Dolutegravir/rilpivirine,Dolutegravir/rilpivirine,Juluca
https://en.wikipedia.org/wiki/Lamivudine/tenofovir,Lamivudine/tenofovir,Cimduo|Temixys
https://en.wikipedia.org/wiki/Vonicog%20alfa,Vonicog alfa,Vonvendi|Veyvondi
https://en.wikipedia.org/wiki/Padeliporfin,Padeliporfin,Tookad
https://en.wikipedia.org/wiki/Azficel-T,Azficel-T,Laviv
https://en.wikipedia.org/wiki/Clotrimazole/betamethasone%20dipropionate,Clotrimazole/betamethasone dipropionate,Lotrisone
https://en.wikipedia.org/wiki/Phenylephrine/ketorolac,Phenylephrine/ketorolac,Omidria
https://en.wikipedia.org/wiki/Pemigatinib,Pemigatinib,Pemazyre
https://en.wikipedia.org/wiki/Convidecia,Convidecia,Convidecia
https://en.wikipedia.org/wiki/Enalapril/hydrochlorothiazide,Enalapril/hydrochlorothiazide,Vaseretic
https://en.wikipedia.org/wiki/Fenofibrate/pravastatin,Fenofibrate/pravastatin,Pravafenix
https://en.wikipedia.org/wiki/Molnupiravir,Molnupiravir,Lagevrio|&lt;ref name=&quot;Lagevrio SmPC&quot; /&gt;&lt;ref name=&quot;UKgov-MHRA-Lagevrio(molnupiravir)-20211104&quot;/&gt; Molulife
https://en.wikipedia.org/wiki/Monomethyl%20fumarate,Monomethyl fumarate,Bafiertam
https://en.wikipedia.org/wiki/Daratumumab/hyaluronidase,Daratumumab/hyaluronidase,Darzalex Faspro
https://en.wikipedia.org/wiki/Lutetium%20%28177Lu%29%20chloride,Lutetium (177Lu) chloride,Lumark|EndolucinBeta
https://en.wikipedia.org/wiki/Lutetium%20%28177Lu%29%20oxodotreotide,Lutetium (177Lu) oxodotreotide,Lutathera
https://en.wikipedia.org/wiki/Glycopyrronium%20bromide/formoterol,Glycopyrronium bromide/formoterol,Bevespi Aerosphere
https://en.wikipedia.org/wiki/Selpercatinib,Selpercatinib,Retevmo|Retsevmo
https://en.wikipedia.org/wiki/Amlodipine/celecoxib,Amlodipine/celecoxib,Consensi
https://en.wikipedia.org/wiki/Ripretinib,Ripretinib,Qinlock
https://en.wikipedia.org/wiki/Fluoroestradiol%20F-18,Fluoroestradiol F-18,Cerianna
https://en.wikipedia.org/wiki/Lactic%20acid/citric%20acid/potassium%20bitartrate,Lactic acid/citric acid/potassium bitartrate,Phexxi
https://en.wikipedia.org/wiki/Imidacloprid/moxidectin,Imidacloprid/moxidectin,Advantage Multi|Imoxi Topical Solution|Advocate
https://en.wikipedia.org/wiki/Flortaucipir%20%2818F%29,Flortaucipir (18F),Tauvid
https://en.wikipedia.org/wiki/Elagolix/estradiol/norethindrone%20acetate,Elagolix/estradiol/norethindrone acetate,Oriahnn
https://en.wikipedia.org/wiki/Lurbinectedin,Lurbinectedin,Zepzelca
https://en.wikipedia.org/wiki/Netarsudil/latanoprost,Netarsudil/latanoprost,Rocklatan|Roclanda
https://en.wikipedia.org/wiki/Brinzolamide/brimonidine,Brinzolamide/brimonidine,Simbrinza
https://en.wikipedia.org/wiki/Kalafungin,Kalafungin,
https://en.wikipedia.org/wiki/Nexavir,Nexavir,
https://en.wikipedia.org/wiki/Indacaterol/mometasone,Indacaterol/mometasone,Atectura Breezhaler|Bemrist Breezhaler
https://en.wikipedia.org/wiki/Imlifidase,Imlifidase,Idefirix
https://en.wikipedia.org/wiki/Spheroids%20of%20human%20autologous%20matrix-associated%20chondrocytes,Spheroids of human autologous matrix-associated chondrocytes,Spherox
https://en.wikipedia.org/wiki/Pertuzumab/trastuzumab/hyaluronidase,Pertuzumab/trastuzumab/hyaluronidase,Phesgo
https://en.wikipedia.org/wiki/Quinacillin,Quinacillin,
https://en.wikipedia.org/wiki/Decitabine/cedazuridine,Decitabine/cedazuridine,Inqovi
https://en.wikipedia.org/wiki/Efmoroctocog%20alfa,Efmoroctocog alfa,Elocta|Eloctate
https://en.wikipedia.org/wiki/Lactobacillus%20vaccine,Lactobacillus vaccine,Gynatren|SolcoTrichovac|Gynevac
https://en.wikipedia.org/wiki/Lipegfilgrastim,Lipegfilgrastim,Lonquex
https://en.wikipedia.org/wiki/Insulin%20degludec/insulin%20aspart,Insulin degludec/insulin aspart,Ryzodeg
https://en.wikipedia.org/wiki/Beclometasone/formoterol,Beclometasone/formoterol,Fostair
https://en.wikipedia.org/wiki/Oxford%C3%A2%C2%80%C2%93AstraZeneca%20COVID-19%20vaccine,OxfordâAstraZeneca COVID-19 vaccine,Vaxzevria|&lt;ref name=&quot;COVID-19 Vaccine AstraZeneca EPAR&quot; /&gt; Covishield&lt;ref name=&quot;CA About&quot; /&gt;&lt;ref name=&quot;Covishield&quot;&gt;{{cite news |title=Already produced 40â50 million dosages of Covishield vaccine|says Serum Institute |url=https://www.thehindu.com/business/Industry/already-produced-40-50-million-dosages-of-covishield-vaccine-says-serum-institute/article33438655.ece |work=The Hindu |date=28 December 2020 |access-date=30 December 2020 |archive-date=20 April 2021 |archive-url=https://web.archive.org/web/20210420094358/https://www.thehindu.com/business/Industry/already-produced-40-50-million-dosages-of-covishield-vaccine-says-serum-institute/article33438655.ece |url-status=live }}&lt;/ref&gt;
https://en.wikipedia.org/wiki/Olmesartan/amlodipine/hydrochlorothiazide,Olmesartan/amlodipine/hydrochlorothiazide,Tribenzor
https://en.wikipedia.org/wiki/Elexacaftor,Elexacaftor,Trikafta and Kaftrio (with [[ivacaftor and [[tezacaftor)
https://en.wikipedia.org/wiki/Indacaterol/glycopyrronium%20bromide/mometasone,Indacaterol/glycopyrronium bromide/mometasone,Enerzair Breezhaler|Zimbus Breezhaler
https://en.wikipedia.org/wiki/Arginine/lysine,Arginine/lysine,LysaKare
https://en.wikipedia.org/wiki/Cinnarizine/dimenhydrinate,Cinnarizine/dimenhydrinate,Cizigo|Cizinate|Cizere
https://en.wikipedia.org/wiki/Brexucabtagene%20autoleucel,Brexucabtagene autoleucel,Tecartus
https://en.wikipedia.org/wiki/Abametapir,Abametapir,Xeglyze
https://en.wikipedia.org/wiki/Olopatadine/mometasone,Olopatadine/mometasone,Ryaltris
https://en.wikipedia.org/wiki/Pioglitazone/glimepiride,Pioglitazone/glimepiride,Duetact|Tandemact
https://en.wikipedia.org/wiki/Tafasitamab,Tafasitamab,Monjuvi
https://en.wikipedia.org/wiki/Belantamab%20mafodotin,Belantamab mafodotin,Blenrep
https://en.wikipedia.org/wiki/Bulevirtide,Bulevirtide,Hepcludex
https://en.wikipedia.org/wiki/Trastuzumab/hyaluronidase,Trastuzumab/hyaluronidase,Herceptin SC|Herceptin Hylecta
https://en.wikipedia.org/wiki/Myrtecaine,Myrtecaine,Algesal|AlgÃ©sal SuractivÃ©
https://en.wikipedia.org/wiki/Sputnik%20V%20COVID-19%20vaccine,Sputnik V COVID-19 vaccine,{{ubl|
https://en.wikipedia.org/wiki/Viltolarsen,Viltolarsen,Viltepso
https://en.wikipedia.org/wiki/GamEvac-Combi,GamEvac-Combi,
https://en.wikipedia.org/wiki/Estradiol%20benzoate/trenbolone%20acetate,Estradiol benzoate/trenbolone acetate,Synovex Choice|Synovex One|Synovex Plus|Synovex with Trenbolone Acetate
https://en.wikipedia.org/wiki/Estradiol%20benzoate/progesterone/testosterone%20propionate,Estradiol benzoate/progesterone/testosterone propionate,Lukestra|Steratrin|Trihormonal|Trinestryl
https://en.wikipedia.org/wiki/Sodium%20glycerophosphate,Sodium glycerophosphate,Glycophos
https://en.wikipedia.org/wiki/Velmanase%20alfa,Velmanase alfa,Lamzede
https://en.wikipedia.org/wiki/CoronaVac,CoronaVac,CoronaVac
https://en.wikipedia.org/wiki/Aliskiren/hydrochlorothiazide,Aliskiren/hydrochlorothiazide,Tekturna HCT|Rasilez HCT
https://en.wikipedia.org/wiki/Somapacitan,Somapacitan,Sogroya
https://en.wikipedia.org/wiki/Pecazine,Pecazine,Pacatal|Pacatol|Paxital|Lacumin|Nothiazine
https://en.wikipedia.org/wiki/Copper%20%2864Cu%29%20oxodotreotide,Copper (64Cu) oxodotreotide,Detectnet
https://en.wikipedia.org/wiki/Pralsetinib,Pralsetinib,Gavreto
https://en.wikipedia.org/wiki/Casirivimab/imdevimab,Casirivimab/imdevimab,
https://en.wikipedia.org/wiki/Casirivimab/imdevimab,Casirivimab/imdevimab,
https://en.wikipedia.org/wiki/Ammonia%20%2813N%29,Ammonia (13N),
https://en.wikipedia.org/wiki/Budesonide/glycopyrronium%20bromide/formoterol,Budesonide/glycopyrronium bromide/formoterol,Breztri Aerosphere|Trixeo Aerosphere
https://en.wikipedia.org/wiki/Ropeginterferon%20alfa-2b,Ropeginterferon alfa-2b,Besremi
https://en.wikipedia.org/wiki/Damoctocog%20alfa%20pegol,Damoctocog alfa pegol,Jivi
https://en.wikipedia.org/wiki/Bupivacaine/meloxicam,Bupivacaine/meloxicam,Zynrelef
https://en.wikipedia.org/wiki/Atoltivimab,Atoltivimab,
https://en.wikipedia.org/wiki/Maftivimab,Maftivimab,
https://en.wikipedia.org/wiki/Odesivimab,Odesivimab,
https://en.wikipedia.org/wiki/C286,C286,
https://en.wikipedia.org/wiki/Lumasiran,Lumasiran,Oxlumo
https://en.wikipedia.org/wiki/Ranitidine%20bismuth%20citrate,Ranitidine bismuth citrate,Tritec|Pylorid
https://en.wikipedia.org/wiki/Ethinylestradiol/megestrol%20acetate,Ethinylestradiol/megestrol acetate,Nuvacon|Volidan
https://en.wikipedia.org/wiki/Eganelisib,Eganelisib,
https://en.wikipedia.org/wiki/Travoprost/timolol,Travoprost/timolol,Duotrav
https://en.wikipedia.org/wiki/Pfizer%C3%A2%C2%80%C2%93BioNTech%20COVID-19%20vaccine,PfizerâBioNTech COVID-19 vaccine,Comirnaty&lt;ref name=&quot;Comirnaty EPAR&quot; /&gt;
https://en.wikipedia.org/wiki/Serdexmethylphenidate,Serdexmethylphenidate,
https://en.wikipedia.org/wiki/Naxitamab,Naxitamab,Danyelza
https://en.wikipedia.org/wiki/Bamlanivimab,Bamlanivimab,
https://en.wikipedia.org/wiki/Potassium%20citrate/potassium%20hydrogen%20carbonate,Potassium citrate/potassium hydrogen carbonate,Sibnayal
https://en.wikipedia.org/wiki/Recombinant%20feline%20interferon%20omega,Recombinant feline interferon omega,Virbagen Omega|Intercat|Virbac
https://en.wikipedia.org/wiki/Sinopharm%20BIBP%20COVID-19%20vaccine,Sinopharm BIBP COVID-19 vaccine,
https://en.wikipedia.org/wiki/Lirentelimab,Lirentelimab,AK002
https://en.wikipedia.org/wiki/Benzathine%20benzylpenicillin/procaine%20benzylpenicillin,Benzathine benzylpenicillin/procaine benzylpenicillin,Bicillin C-R
https://en.wikipedia.org/wiki/Tirbanibulin,Tirbanibulin,Klisyri
https://en.wikipedia.org/wiki/Valneva%20COVID-19%20vaccine,Valneva COVID-19 vaccine,
https://en.wikipedia.org/wiki/Novavax%20COVID-19%20vaccine,Novavax COVID-19 vaccine,Covovax|&lt;ref name=&quot;covovax&quot;/&gt; Nuvaxovid&lt;ref&gt;{{cite news |title=EMA receives application for conditional marketing authorisation of Novavax's COVID-19 vaccine|Nuvaxovid |url=https://www.ema.europa.eu/en/news/ema-receives-application-conditional-marketing-authorisation-novavaxs-covid-19-vaccine-nuvaxovid |publisher=date=17 November 2021}}&lt;/ref&gt;&lt;ref name=&quot;Nuvaxovid EPAR&quot; /&gt;
https://en.wikipedia.org/wiki/Vibegron,Vibegron,Gemtesa
https://en.wikipedia.org/wiki/Berotralstat,Berotralstat,Orladeyo
https://en.wikipedia.org/wiki/Janssen%20COVID-19%20vaccine,Janssen COVID-19 vaccine,Janssen COVID-19 Vaccine|&lt;ref name=&quot;Janssen COVID-19 Vaccine FDA label&quot; /&gt;&lt;ref&gt;{{cite web | title=Janssen COVID-19 Emergency Use Authorization (EUA) Official Website | website=Janssen | date=28 February 2021 | url=https://www.janssencovid19vaccine.com/hcp.html | access-date=28 February 2021 | archive-date=1 March 2021 | archive-url=https://web.archive.org/web/20210301040436/https://www.janssencovid19vaccine.com/hcp.html | url-status=live }}&lt;/ref&gt; COVID-19 Vaccine Janssen&lt;ref name=&quot;Janssen CMA application&quot; /&gt;&lt;ref name=&quot;COVID-19 Vaccine Janssen EPAR&quot; /&gt;
https://en.wikipedia.org/wiki/CoVLP,CoVLP,
https://en.wikipedia.org/wiki/Sodium%20nitrite/sodium%20thiosulfate,Sodium nitrite/sodium thiosulfate,Nithiodote
https://en.wikipedia.org/wiki/Vericiguat,Vericiguat,Verquvo
https://en.wikipedia.org/wiki/Cabotegravir/rilpivirine,Cabotegravir/rilpivirine,Cabenuva
https://en.wikipedia.org/wiki/Donanemab,Donanemab,
https://en.wikipedia.org/wiki/Epoetin%20theta,Epoetin theta,Biopoin|Eporatio
https://en.wikipedia.org/wiki/EpiVacCorona,EpiVacCorona,EpiVacCorona
https://en.wikipedia.org/wiki/Diroximel%20fumarate,Diroximel fumarate,Vumerity
https://en.wikipedia.org/wiki/Bamlanivimab/etesevimab,Bamlanivimab/etesevimab,
https://en.wikipedia.org/wiki/Bamlanivimab/etesevimab,Bamlanivimab/etesevimab,
https://en.wikipedia.org/wiki/CureVac%20COVID-19%20vaccine,CureVac COVID-19 vaccine,
https://en.wikipedia.org/wiki/Mobocertinib,Mobocertinib,Exkivity
https://en.wikipedia.org/wiki/Otenaproxesul,Otenaproxesul,
https://en.wikipedia.org/wiki/Cotadutide,Cotadutide,
https://en.wikipedia.org/wiki/Casimersen,Casimersen,Amondys 45
https://en.wikipedia.org/wiki/Fosdenopterin,Fosdenopterin,Nulibry
https://en.wikipedia.org/wiki/Serdexmethylphenidate/dexmethylphenidate,Serdexmethylphenidate/dexmethylphenidate,Azstarys
https://en.wikipedia.org/wiki/Regdanvimab,Regdanvimab,Regkirona
https://en.wikipedia.org/wiki/Inovio%20COVID-19%20vaccine,Inovio COVID-19 vaccine,
https://en.wikipedia.org/wiki/ARCT-021,ARCT-021,
https://en.wikipedia.org/wiki/Lenacapavir,Lenacapavir,
https://en.wikipedia.org/wiki/PTX-COVID19-B,PTX-COVID19-B,
https://en.wikipedia.org/wiki/Abdala%20%28vaccine%29,Abdala (vaccine),
https://en.wikipedia.org/wiki/Dasiglucagon,Dasiglucagon,Zegalogue
https://en.wikipedia.org/wiki/ImmunityBio%20COVID-19%20vaccine,ImmunityBio COVID-19 vaccine,hAd5
https://en.wikipedia.org/wiki/SCB-2019,SCB-2019,
https://en.wikipedia.org/wiki/QazCovid-in,QazCovid-in,
https://en.wikipedia.org/wiki/VBI-2902,VBI-2902,
https://en.wikipedia.org/wiki/Sanofi%C3%A2%C2%80%C2%93GSK%20COVID-19%20vaccine,SanofiâGSK COVID-19 vaccine,Vidprevtyn
https://en.wikipedia.org/wiki/Idecabtagene%20vicleucel,Idecabtagene vicleucel,Abecma
https://en.wikipedia.org/wiki/Nanocovax,Nanocovax,
https://en.wikipedia.org/wiki/GRAd-COV2,GRAd-COV2,
https://en.wikipedia.org/wiki/BBV154,BBV154,
https://en.wikipedia.org/wiki/BriLife,BriLife,
https://en.wikipedia.org/wiki/Sinopharm%20WIBP%20COVID-19%20vaccine,Sinopharm WIBP COVID-19 vaccine,
https://en.wikipedia.org/wiki/MVC%20COVID-19%20vaccine,MVC COVID-19 vaccine,
https://en.wikipedia.org/wiki/UB-612,UB-612,
https://en.wikipedia.org/wiki/Sanofi%C3%A2%C2%80%C2%93Translate%20Bio%20COVID-19%20vaccine,SanofiâTranslate Bio COVID-19 vaccine,
https://en.wikipedia.org/wiki/Chinese%20Academy%20of%20Medical%20Sciences%20COVID-19%20vaccine,Chinese Academy of Medical Sciences COVID-19 vaccine,
https://en.wikipedia.org/wiki/AG0302-COVID%C3%A2%C2%80%C2%9119,AG0302-COVIDâ19,
https://en.wikipedia.org/wiki/Minhai%20COVID-19%20vaccine,Minhai COVID-19 vaccine,
https://en.wikipedia.org/wiki/West%20China%20Hospital%20COVID-19%20vaccine,West China Hospital COVID-19 vaccine,
https://en.wikipedia.org/wiki/Walvax%20COVID-19%20vaccine,Walvax COVID-19 vaccine,
https://en.wikipedia.org/wiki/Corbevax,Corbevax,Corbevax
https://en.wikipedia.org/wiki/DelNS1-2019-nCoV-RBD-OPT,DelNS1-2019-nCoV-RBD-OPT,
https://en.wikipedia.org/wiki/Vabiotech%20COVID-19%20vaccine,Vabiotech COVID-19 vaccine,
https://en.wikipedia.org/wiki/Turkovac,Turkovac,
https://en.wikipedia.org/wiki/HGC019,HGC019,
https://en.wikipedia.org/wiki/NDV-HXP-S,NDV-HXP-S,ButanVac (Brazil) &lt;br /&gt; COVIVAC (Vietnam) &lt;br /&gt; HXP-GPOVac (Thailand) &lt;br /&gt; Patria (Mexico)
https://en.wikipedia.org/wiki/Relugolix/estradiol/norethisterone%20acetate,Relugolix/estradiol/norethisterone acetate,Myfembree
https://en.wikipedia.org/wiki/EuCorVac-19,EuCorVac-19,
https://en.wikipedia.org/wiki/V-01,V-01,
https://en.wikipedia.org/wiki/Razi%20Cov%20Pars,Razi Cov Pars,
https://en.wikipedia.org/wiki/GX-19,GX-19,
https://en.wikipedia.org/wiki/Belzutifan,Belzutifan,Welireg
https://en.wikipedia.org/wiki/Bangavax,Bangavax,
https://en.wikipedia.org/wiki/Nirmatrelvir,Nirmatrelvir,
https://en.wikipedia.org/wiki/MRNA-1283,MRNA-1283,
https://en.wikipedia.org/wiki/Bovhyaluronidase%20azoximer,Bovhyaluronidase azoximer,Longidaze
https://en.wikipedia.org/wiki/Sputnik%20Light,Sputnik Light,
https://en.wikipedia.org/wiki/Pegcetacoplan,Pegcetacoplan,Empaveli|Aspaveli
https://en.wikipedia.org/wiki/Bentracimab,Bentracimab,
https://en.wikipedia.org/wiki/Sotrovimab,Sotrovimab,Xevudy
https://en.wikipedia.org/wiki/Odevixibat,Odevixibat,Bylvay
https://en.wikipedia.org/wiki/Amivantamab,Amivantamab,Rybrevant
https://en.wikipedia.org/wiki/Infigratinib,Infigratinib,Truseltiq
https://en.wikipedia.org/wiki/Elivaldogene%20autotemcel,Elivaldogene autotemcel,Skysona
https://en.wikipedia.org/wiki/Ibrexafungerp,Ibrexafungerp,Brexafemme
https://en.wikipedia.org/wiki/Plasminogen%20%28medication%29,Plasminogen (medication),Ryplazim
https://en.wikipedia.org/wiki/COVI-VAC%20%28U.S.%20COVID-19%20vaccine%29,COVI-VAC (U.S. COVID-19 vaccine),CDX-005&lt;ref&gt;{{cite news |title=Serum Institute starts manufacturing Codagenix's nasal COVID-19 vaccine |url=https://www.livemint.com/science/health/serum-institute-of-india-starts-manufacturing-codagenix-s-nasal-covid-19-vaccine-11600779086792.html |work=mint |date=22 September 2020 |language=en}}&lt;/ref&gt;
https://en.wikipedia.org/wiki/Icenticaftor,Icenticaftor,
https://en.wikipedia.org/wiki/Rovafovir%20etalafenamide,Rovafovir etalafenamide,
https://en.wikipedia.org/wiki/Enarodustat,Enarodustat,| tradename     	= Enaroy
https://en.wikipedia.org/wiki/FAKHRAVAC,FAKHRAVAC,
https://en.wikipedia.org/wiki/Sodium%20phenylbutyrate/taurursodiol,Sodium phenylbutyrate/taurursodiol,
https://en.wikipedia.org/wiki/Tirabrutinib,Tirabrutinib,Velexbru
https://en.wikipedia.org/wiki/Merafloxacin,Merafloxacin,
https://en.wikipedia.org/wiki/Dotinurad,Dotinurad,Urece
https://en.wikipedia.org/wiki/Zilucoplan,Zilucoplan,
https://en.wikipedia.org/wiki/Sofpironium%20bromide,Sofpironium bromide,Ecclock
https://en.wikipedia.org/wiki/Sodium%20oligomannate,Sodium oligomannate,
https://en.wikipedia.org/wiki/Delgocitinib,Delgocitinib,Corectim
https://en.wikipedia.org/wiki/Sarolaner,Sarolaner,Simparica
https://en.wikipedia.org/wiki/Liranaftate,Liranaftate,Zefnart
https://en.wikipedia.org/wiki/Lascufloxacin,Lascufloxacin,Lasvic
https://en.wikipedia.org/wiki/Estradiol%20valerate/megestrol%20acetate,Estradiol valerate/megestrol acetate,
https://en.wikipedia.org/wiki/COVAX-19,COVAX-19,Spikogen&lt;ref&gt;{{ClinicalTrialsGov|NCT04944368|Phase II Clinical Trial of CinnaGen COVID-19 Vaccine (SpikoGen)}}&lt;/ref&gt;
https://en.wikipedia.org/wiki/Tretinoin/benzoyl%20peroxide,Tretinoin/benzoyl peroxide,Twyneo
https://en.wikipedia.org/wiki/GBP510,GBP510,
https://en.wikipedia.org/wiki/Avalglucosidase%20alfa,Avalglucosidase alfa,Nexviazyme|Nexviadyme
https://en.wikipedia.org/wiki/ARCT-154,ARCT-154,
