Mesh ID,Generic name,Common name,Synonyms
D045930,Fluoxymesterone,Fluoxymesterone,Fluoxymesterone|Android-F|Halotestin|Android F|Fluoximesteron|Stenox
D018492,Flupenthixol,Flupenthixol,Emergil|Flupenthixol|cis-Flupenthixol|Fluanxol|alpha-Flupenthixol|Flupentixol
D018492,Fluphenazine,Fluphenazine,"Fluphenazine|Fluphenazine Hydrochloride|Flufenazin|Prolixin|Lyogen|Hydrochloride, Fluphenazine"
D005938,Fluprednisolone,Fluprednisolone,Fluprednisolone
D005938,Flurandrenolone,Flurandrenolone,Cordran|Flurandrenolide|Haelan|Flurandrenolone
D018757,Flurazepam,Flurazepam,"Flurazepam Hydrochloride|Flurazepam Dihydrochloride|Dalmadorm|Flurazepam|Flurazepam Monohydrochloride|Flurazepam Mono-Perchlorate|Dalmane|Mono-Perchlorate, Flurazepam|Monohydrochloride, Flurazepam|Staurodorm|Apo-Flurazepam|Apo Flurazepam|Hydrochloride, Flurazepam|Flurazepam Mono Perchlorate|Dormodor|Dihydrochloride, Flurazepam"
D016861,Flurbiprofen,Flurbiprofen,"Dobrofen|ratio Flurbiprofen|Froben|E7869|2-Fluoro-alpha-methyl-(1,1'-biphenyl)-4-acetic Acid|BTS-18322|Flurbiprofen|Novo-Flurprofen|Fluriproben|ratio-Flurbiprofen|Cebutid|Neo Artrol|Ocufen|Strefen|Ocuflur|Ansaid|E 7869|Nu Flurbiprofen|E-7869|BTS 18322|Nu-Flurbiprofen|Flubiprofen|Flurbiprofen Sodium|BTS18322|Apo Flurbiprofen|Apo-Flurbiprofen|Froben SR|Flugalin|Novo Flurprofen"
D003292,Flurothyl,Flurothyl,Fluorothyl|Flurotyl|Indoklon|Flurothyl
D018931,Flutamide,Flutamide,Flutacell|PMS Flutamide|Testotard|Flutamide|SCH13521|Fluken|Apimid|FlutaGRY|Apo-Flutamide|ApoFlutamide|Fluta 1A Pharma|Chimax|Flumid|SCH-13521|Eulexine|Oncosal|Niftolide|Fluta-cell|NovoFlutamide|Eulexin|Flutaplex|Fugerel|Fluta GRY|Grisetin|Fluta cell|Apo Flutamide|SCH 13521|Novo Flutamide|Flutexin|Prostacur|Cytamid|Prostogenat|Novo-Flutamide|Prostica|Euflex|Fluta-GRY|Flulem|Drogenil|Niftolid|Flutamin|PMS-Flutamide|Flutandrona
D014665,Colforsin,Colforsin,"NKH 477|Colforsin|Forskolin|NKH-477|NKH477|Coleonol|N,N-Dimethyl-beta-alanine-5-(acetyloxy)-3-ethenyldodecahydro-10,10b-dihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-1H-naphtho(2,1-b)pyran-6-yl Ester HCl"
D000900,Fosfomycin,Fosfomycin,"Fosfomycin Trometamol Salt|Monuril|Fosfomycin|Fosfomycin Tromethamine|Phosphonomycin|Phosphomycin|Tromethamine, Fosfomycin"
D000900,Framycetin,Framycetin,"Neomycin B Sulfate|Antibiotic 10676|Neomycin B|Soframycin|Framycetin Sulfate|Framycetin|Sulfate, Neomycin B|Sulfate, Framycetin"
D000964,Tegafur,Tegafur,"N1-(2'-Tetrahydrofuryl)-5-fluorouracil|FT207|1-(2-Tetrahydrofuryl)-5-fluorouracil|Futraful|1-(Tetrahydro-2-furanyl)-5-fluorouracil|Tegafur|Uftoral|Florafur|FT-207|Sunfural S|Ftorafur|5-Fluoro-1-(tetrahydro-2-furanyl)-2,4-pyrimidinedione|Utefos|Fluorofur|FT 207"
D008996,Furazolidone,Furazolidone,Furazolidone|Furazolidine|Furoxone|Nifurazolidone|Furazol
D049994,Furosemide,Furosemide,Frusemide|Furosemide Monohydrochloride|Frusemid|Furanthril|Furosemide|Errolon|Fusid|Lasix|Furantral|Fursemide|Furosemide Monosodium Salt
D018697,Galantamine,Galantamine,Nivalin|Razadyne|Lycoremine|Reminyl|Galanthamine|Galantamine|Galanthamine Hydrobromide|Galantamin|Nivaline
D002121,Gallopamil,Gallopamil,"Procorum|D600|D 600|gallopamil von ct|Hydrochloride, Gallopamil|Gallobeta|D-600|Elgiprona|Gallopamil Hydrochloride|Prebet|Gallopamil|Methoxyverapamil"
D000897,Gefarnate,Gefarnate,"Gefarnate|Gefarnil|Geranyl Farnesylacetate|Farnesylacetate, Geranyl|Ulco|Gepharnate"
D011372,Gestrinone,Gestrinone,"Nemestran|Dimetriose|18,19-Dinorpregna-4,9,11-trien-20-yn-3-one, 13-ethyl-17-hydroxy-, (17alpha)-|R 2323|R2323|R-2323|Gestrinone"
D018712,Glafenine,Glafenine,Glafenin|Glafenine|Glycerylaminophenaquine|Exidol|Glaphenine
D007004,Glyburide,Glyburide,Neogluconin|HB419|Maninil|Micronase|HB-419|Euglucon 5|Daonil|Glybenclamide|HB-420|Euglucon N|Glibenclamide|Diabeta|HB420|HB 419|Glyburide|HB 420
D007004,Gliclazide,Gliclazide,Diamicron|Gliclazide|Novo-Gliclazide|Gliklazid|S 1702|Diaikron|S-1702|Gen Gliclazide|Diabrezide|S1702|Diaglyk|Gen-Gliclazide|Novo Gliclazide|Glyade|S852|S-852|Glyclazide|S 852
D007004,Glipizide,Glipizide,Glupitel|Ozidia|Glipizide|Minidiab|Glucotrol|Glypidizine|K 4024|Mindiab|K-4024|K4024|Glidiazinamide|Melizide|Glydiazinamide|Minodiab
D006728,Glucagon,Glucagon,Hyperglycemic-Glycogenolytic Factor|HG Factor|Glucagon|HG-Factor|Proglucagon (33-61)|Hyperglycemic Glycogenolytic Factor|Glukagon|Glucagon (1-29)
D005973,Glutamine,Glutamine,Glutamine|D-Glutamine|L Glutamine|L-Glutamine|D Glutamine
D006993,Glutethimide,Glutethimide,Noxiron|Glutethimide|Doriden
D018727,Glycopyrrolate,Glycopyrrolate,"NVA 237|Pyrrolidinium, 3-((cyclopentylhydroxyphenylacetyl)oxy)-1,1-dimethyl-, bromide|Glycopyrrolate|Bromide, Glycopyrronium|Glycopyrronium Bromide|NVA237|NVA-237|Glycopyrronium"
D018501,Aurothioglucose,Aurothioglucose,"Oleosum, Solganal B|Gold 50|Gold Thioglucose|Aurothioglucose|Thioglucosoaurate|Aurothioglucose, Sodium Salt, beta-D Isomer|Solganol|Gold50|Solganal|Aurothioglucose, beta-D Isomer|Solganal B Oleosum|Aurothioglucose, beta D Isomer|Auromyose|B Oleosum, Solganal|beta-D Isomer Aurothioglucose|Thioglucose, Gold|Gold-50|Aureotan"
D000900,Gramicidin,Gramicidin,"Gramicidin A(1)|Gramicidin K|Gramicidin NF|Gramicidin J|Gramicidin A|Gramoderm|Gramicidin P|Gramicidin|Gramicidin C|Gramicidins|Gramicidin S|Gramicidin D|Gramicidin B|Linear Gramicidin|Gramicidin Dubos|Gramicidin, Linear"
D000935,Griseofulvin,Griseofulvin,Fulvicin U F|Fulvicin-U-F|Grisactin|Gris PEG|FulvicinUF|Grisefuline|Grifulvin V|Gris-PEG|Griseofulvin|GrisPEG
D005100,Guaifenesin,Guaifenesin,"Glycerol Guaiacolate|My 301|My301|Ether, Guaiacol Glyceryl|Guiatuss|Humibid|Scott-Tussin|Guaiphenezine|Guaiphenesin|My-301|Glyceryl Ether, Guaiacol|Guaifenesin|ScottTussin|Scott Tussin|Guaiacol Glyceryl Ether|Breonesin|Hytuss|Guaiacolate, Glycerol"
D058647,Guanabenz,Guanabenz,"Wyeth-Ayerst of Guanabenz Acetate|WY-8678|Guanabenz Monoacetate|Wyeth Ayerst of Guanabenz Acetate|WY8678|BR 750|Acetate, Guanabenz|Guanabenz Acetate Wyeth-Ayerst|Acetate Wyeth-Ayerst, Guanabenz|2,6 Dichlorobenzylideneaminoguanidine|WY 8678|BR-750|Guanabenz Acetate|Guanabenz|BR750|Monoacetate, Guanabenz|2,6-Dichlorobenzylideneaminoguanidine|Wytensin"
D018663,Guanethidine,Guanethidine,"Monosulfate, Guanethidine|Isobarin|Oktadin|Guanethidine Sulfate (1:1)|((2-Hexahydro-1(2H)-azocinyl)ethyl)guanidine|Guanethidine Monosulfate|Ismelin|Guanethidine Sulfate (2:1), 14C-Labeled|Guanethidine|Octadine|Guanethidine Sulfate|Sulfate, Guanethidine|Guanethidine Sulfate (2:1)|Guanethidine Sulfate (1:2)"
D000893,Halcinonide,Halcinonide,"Alcinonide|SQ 18,566|Halcimat|Dermalog|SQ18,566|Halcinonide|Halog|SQ-18,566|Halciderm"
D018726,Haloperidol,Haloperidol,Haldol|Haloperidol
D018685,Halothane,Halothane,"Fluothane|Halothane|Narcotan|1,1,1-Trifluoro-2-Chloro-2-Bromoethane|Ftorotan"
D004396,Hematoxylin,Hematoxylin,Hemotoxylin|Hematoxiline|Hydroxybrazilin|Hematoxylin|Haematoxylon|Hydroxybrasilin
D006466,Hemopexin,Hemopexin,Hemopexin
D006535,Heptaminol,Heptaminol,Heptaminol Hydrochloride|Heptaminol|Cardiomax
D000891,Hexachlorophene,Hexachlorophene,Hexachlorophane|Hexachlorophene
D018906,Altretamine,Altretamine,Hexamethylmelamine|Hexinawas|Hexalen|Hexastat|Hemel|Altretamine
D000935,Hexetidine,Hexetidine,Doreperol|Hexetidine|Elsix|Oraldene|Bactidol|Steri-sol|Hextril|Oraldine|Hexoral|Duranil|Hexigel
D018757,Hexobarbital,Hexobarbital,"Evipan|Hexobarbitone|Hexobarbital, Sodium|Hexobarbital|Hexenal|Sodium Hexobarbital"
D014665,Hexobendine,Hexobendine,Ditrimine|Andiamine|Ustimon|Hexobendine
D058666,Hexoprenaline,Hexoprenaline,"St 1512|St1512|St-1512|Ipradol|Gynipral|Sulfate, Hexoprenaline|Hexoprenaline|Ginipral|Hexoprenaline Sulfate"
D000871,Hexylresorcinol,Hexylresorcinol,4 Hexylresorcinol|4-Hexylresorcinol|Hexylresorcinol
D006641,Histidinol,Histidinol,Histidinol|Histidol
D006710,Homocysteine,Homocysteine,"2-amino-4-mercaptobutyric acid|L-Isomer Homocysteine|Homocysteine, L Isomer|2 amino 4 mercaptobutyric acid|Homocysteine, L-Isomer|Homocysteine"
D012556,Hycanthone,Hycanthone,Hycanthone
D014665,Hydralazine,Hydralazine,"Hydralazine mono-Hydrochloride|Hydrazinophthalazine|Hydralazine mono Hydrochloride|Apressoline|Hydrallazin|Apresoline|Hydralazine|Apressin|Nepresol|Hydrochloride, Hydralazine|Hydralazine Hydrochloride|mono-Hydrochloride, Hydralazine"
D049993,Hydrochlorothiazide,Hydrochlorothiazide,Esidrex|HCTZ|Hydrochlorothiazide|HydroDIURIL|Hypothiazide|Sectrazide|Dichlothiazide|Dihydrochlorothiazide|Oretic|Esidrix
D009294,Hydrocodone,Hydrocodone,"Dihydrocodeinone|Hycon|Hycodan|Hydrocodon|Hydrocodone Bitartrate|Hydrocodone Tartrate (1:1), Hydrate (2:5)|Codinovo|Robidone|Hydrocodeinonebitartrate|Hydrocodone|Hydrocon|Dicodid"
D000893,Hydrocortisone,Hydrocortisone,"Hydrocortisone|Cortisol|Pregn-4-ene-3,20-dione, 11,17,21-trihydroxy-, (11beta)-|Hydrocortisone, (11 alpha)-Isomer|11 Epicortisol|Hydrocortisone, (9 beta,10 alpha,11 alpha)-Isomer|Epicortisol|Cortril|Cortifair|11-Epicortisol|Cortef"
D049993,Hydroflumethiazide,Hydroflumethiazide,Trifluoromethylhydrothiazide|Hydroflumethiazide|Diucardin
D014803,Hydroxocobalamin,Hydroxocobalamin,Hydroxocobalamin|Hydroxo-Cobalamin|Hydroxycobalamin
D018501,Hydroxychloroquine,Hydroxychloroquine,Oxychlorochin|Plaquenil|Hydroxychlorochin|Hydroxychloroquine|Hydroxychloroquine Sulfate|Hydroxychloroquine Sulfate (1:1) Salt|Oxychloroquine
D006909,Hydroxyproline,Hydroxyproline,4-Hydroxyproline|Oxyproline|Hydroxyproline|cis 4 Hydroxyproline|4 Hydroxyproline|cis-4-Hydroxyproline
D019384,Hydroxyurea,Hydroxyurea,Hydrea|Hydroxyurea|Hydroxycarbamid|Oncocarbide
D006634,Hydroxyzine,Hydroxyzine,"Hydroxyzine|Atarax|Hydroxyzine Pamoate|Orgatrax|Vistaril|Durrax|Pamoate, Hydroxyzine|2-(2-(4-((4-Chlorophenyl)phenylmethyl)-1-piperazinyl)ethoxy)ethanol|Hydroxyzine Hydrochloride|Hydroxyzine Dihydrochloride"
D000900,Hygromycin B,Hygromycin B,Hygromycin B
D007202,Hymecromone,Hymecromone,Hymecromone|Imecromone|4-Methylumbelliferone|Resocyanine|Cholestil|4 Methylumbelliferone|Mendiaxon|7-Hydroxy-4-methyl-coumarin|Methylumbelliferone|7 Hydroxy 4 methyl coumarin
D018712,Ibuprofen,Ibuprofen,"Motrin|Ibumetin|Ibuprofen, Magnesium Salt|Ibuprofen, Potassium Salt|Ibuprofen, Calcium Salt|Trauma-Dolgit Gel|Ibuprofen Zinc|Rufen|Ibuprofen, Copper (2+) Salt|Ibuprofen, (S)-Isomer|alpha-Methyl-4-(2-methylpropyl)benzeneacetic Acid|Nuprin|Ibuprofen, Zinc Salt|Benzeneacetic Acid, alpha-methyl-4-(2-methylpropyl)- trimethylsilyl ester|Trauma Dolgit Gel|Ibuprofen, Aluminum Salt|Ibuprofen, (+-)-Isomer|Ibuprofen, (R)-Isomer|Salprofen|Ibuprofen|Advil|Ibuprofen, Sodium Salt|Brufen|Ibuprofen-Zinc"
D019384,Idoxuridine,Idoxuridine,"F-14287|Iododeoxyuridine|Idoxuridine, 123I-Labeled|NSC39661|Oftan-IDU|5 Iododeoxyuridine|5-Iododeoxyuridine|123I-Labeled Idoxuridine|Idoxuridine, 131I Labeled|Idoxuridine, 125I Labeled|3H-Labeled Idoxuridine|131I-Labeled Idoxuridine|Allergan 211|Idoxuridine|Idoxuridine, Radical Ion (1-)|NSC-39661|Idoxuridine, 131I-Labeled|&|SK|Liquifilm, Herplex|NSC 39661|Stoxil|Herplex Liquifilm|Idoxuridine, Radical Ion (+1)|Idoxuridine, 125I-Labeled|Idoxuridine, 3H-Labeled|IUdR|5 Iodo 2' deoxyuridine|5-Iodo-2'-deoxyuridine|OftanIDU|125I-Labeled Idoxuridine|Idoxuridine, 123I Labeled|Kerecide|Idoxuridine, 3H Labeled|Oftan IDU"
D008059,Iduronidase,Iduronidase,alpha L Idosiduronase|alpha-L-Iduronidase|alpha L Iduronidase|alpha-L-Idosiduronase|Iduronidase
D018906,Ifosfamide,Ifosfamide,"Isophosphamide|Iso Endoxan|Holoxan|NSC109,724|NSC 109724|Iphosphamide|Iso-Endoxan|NSC-109,724|Asta Z 4942|NSC-109724|Ifosfamide|NSC109724|Isofosfamide|NSC 109,724"
D000981,Imidocarb,Imidocarb,"Imidocarb Hydrochloride|Imidocarb Dihydrochloride|Hydrochloride, Imidocarb|Dihydrochloride, Imidocarb|Imidocarb"
D018759,Imipramine,Imipramine,"Tofranil|Janimine|4,4'-Methylenebis(3-hydroxy-2-naphthoic acid)-3-(10,11-dihydro-5H-dibenzo(b,f)azepin-5-yl)-N,N-dimethyl-1-propanamine (1:2)|Imipramine Hydrochloride|Imipramine Pamoate|Imipramine Monohydrochloride|Imidobenzyle|Imipramine|Norchlorimipramine|Melipramine|Pryleugan|Imizin"
D049993,Indapamide,Indapamide,SE 1520|S-1520|S 1520|SE-1520|Metindamide|S1520|SE1520|Indapamide
D016861,Indomethacin,Indomethacin,Indomethacin|Osmosin|Indocid|Indocin|Indomethacin Hydrochloride|Indometacin|Indomet 140|Metindol|Amuno
D016861,Indoprofen,Indoprofen,Dexindoprofen|Indoprofen
D058668,Indoramin,Indoramin,Indoramin|Wy-21901|Wy 21901|Wy21901
D007288,Inosine,Inosine,Inosine
D007004,Insulin,Insulin,"Insulin, Sodium|Insulin B Chain|Chain, Insulin B|Iletin|Novolin|Insulin A Chain|Sodium Insulin|Soluble Insulin|Insulin, Soluble|Insulin, Regular|Insulin|Regular Insulin"
D003287,Iodamide,Iodamide,Iodamide|Odiston|Iodamide Sodium|Iodomiron|Uromiro
D003287,Iodipamide,Iodipamide,Bilignost|Adipiodon|Endocistobil|Endographin|Cholografin|Iodipamide|Bilipolinum|Biligrafine
D007464,Clioquinol,Clioquinol,Iodochloroxyquinoline|EnteroSeptol|Entero Vioform|Iodochlorhydroxyquin|Entero-Septol|Entero Septol|Clioquinol|5-Chloro-7-iodo-8-quinolinol|Enteroquinol|5 Chloro 7 iodo 8 quinolinol|Entero-Vioform|EnteroVioform|Vioform|Chloroiodoquine|Chinoform
D003287,Iodopyracet,Iodopyracet,Diodone|Diodrast|Iodopyracet|Kardiotrast|Cardiotrast
D003287,Iohexol,Iohexol,Omnipaque|Iohexol 350|Nycodenz|Iohexol|Exypaque|Compound 545
D003287,Iopamidol,Iopamidol,"Gastromiro|Iopamidol, (R)-Isomer|Isovue|Iopamidol, (+-)-Isomer|Solutrast 370|Isovue 370|B 15,000|Jopamidol|B 15000|B-15000|B15000|SQ 13,396|Solutrast Gastro|Niopam|Solutrast|B-15,000|B15,000|Iopamiro|Iopamidol|Iopamidol, Sodium Salt, (S)-Isomer"
D003287,Iophendylate,Iophendylate,Pantopaque|Ethiodan|Iodophendylate|Isophendylate|Ioglunide|Panthopaque|Iophendylate|Maiodil|Iofendylate|Myodil
D000929,Iprindole,Iprindole,Iprindole
D008996,Isocarboxazid,Isocarboxazid,Isocarboxazid
D058666,Isoetharine,Isoetharine,"Isoetharine Mesylate|Mesylate, Isoetharine|Bronkometer|Isoetarin|Isoetharine|Etyprenalinum"
D018685,Isoflurane,Isoflurane,Isoflurane
D011480,Isoflurophate,Isoflurophate,Bis(1-methylethyl) Phosphorofluoridate|Isoflurophate|Diisopropylfluorophosphate|DFP|Fluostigmine|Diisopropylphosphofluoridate|Floropryl|Dyflos|Fluorostigmine|Di-isopropylphosphorofluoridate|Di isopropylphosphorofluoridate
D013566,Isoproterenol,Isoproterenol,"Isopropylnorepinephrine|Isopropyl Noradrenaline|Isopropylarterenol|Isoproterenol Sulfate|Noradrenaline, Isopropyl|Sulfate, Isoproterenol|Isuprel|Isopropylnoradrenaline|Izadrin|Isoprenaline|Hydrochloride, Isoproterenol|4-(1-Hydroxy-2-((1-methylethyl)amino)ethyl)-1,2-benzenediol|Novodrin|Isadrin|Isadrine|Isoproterenol|Euspiran|Norisodrine|Isoproterenol Hydrochloride"
D004234,Isosorbide,Isosorbide,Isosorbide|Dianhydrosorbitol
D015149,Isoxsuprine,Isoxsuprine,"Isoxsuprine|Duvadilan|Isoxsuprine Hydrochloride|Hydrochloride, Isoxsuprine"
D007306,Ivermectin,Ivermectin,Stromectol|Eqvalan|Ivermectin|MK-933|Ivomec|MK 933|Mectizan|MK933
D011500,Kanamycin,Kanamycin,Kanamycin A|Kanamycin|Kanamycin Sulfate|Kantrex
D018691,Ketamine,Ketamine,Ketaset|CI 581|Ketanest|CI-581|Calypsol|Ketamine|Calipsol|Kalipsol|2-(2-Chlorophenyl)-2-(methylamino)cyclohexanone|Ketamine Hydrochloride|Ketalar|CI581
D012702,Ketanserin,Ketanserin,"Ketanserin|R41,468|R 41,468|R-41,468|R-41468|3-(2-(4-(4-Fluorobenzoyl)piperidinol)ethyl)-2,4(1H,3H)-quinazolinedione|R 41468|R41468"
D065692,Ketoconazole,Ketoconazole,"Nizoral|R41400|R-41400|Ketoconazole|R 41400|R41,400"
D016861,Ketoprofen,Ketoprofen,"Ketoprofen|Profenid|Alrheumum|RP 19583|Orudis|Alrheumat|RP-19583|2-(3-Benzoylphenyl)propionic Acid|Benzoylhydratropic Acid|19,583 RP|RP19583|RP, 19,583"
D018926,Ketotifen,Ketotifen,"Ketotiphen|Ketotiphene|Ketotifen Fumarate|Fumarate, Ketotifen|Ketotifene|Ketotifen|4,9-Dihydro-4-(1-methyl-4-piperidylidene)-10H-benzo(4,5)-cyclohepta(1,2-b)thiophen-10-one|Zaditen"
D010937,Kinetin,Kinetin,6-Furfurylaminopurine|6 Furfuryladenine|Kinetin|6-Furfuryladenine|6 Furfurylaminopurine
D058668,Labetalol,Labetalol,"Trandate|AH 5158|Labetalol, (R,R)-Isomer|Labetolol|Apo Labetalol|Albetol|Hydrochloride, Labetalol|R,R Labetalol|Dilevalol|AH-5158|Presolol|ApoLabetalol|Labetalol|Normodyne|Apo-Labetalol|Labetalol Hydrochloride|AH5158|R,R-Labetalol|SCH19927|SCH-19927|SCH 19927"
D000890,Lactoferrin,Lactoferrin,Lactoferrin|Lactotransferrin
D005765,Lactulose,Lactulose,Lactulose|Amivalex|Duphalac|Normase
D007810,Lanosterol,Lanosterol,"4,4,14 alpha-trimethyl-5 alpha-cholesta-8,24-dien-3 beta-ol|Lanosterol|Kryptosterol"
D007476,Lasalocid,Lasalocid,Avatec|Lasalocid A|Ro 22985|X-537A|X537A|Ro 2 2985|Lasalocid|X 537A|Ro 2-2985
D000970,Lentinan,Lentinan,Lentinan
D011480,Leupeptins,Leupeptins,Leupeptins
D009292,Levallorphan,Levallorphan,Lorfan|Levallorphan|Naloxiphan
D018501,Levamisole,Levamisole,"Hydrochloride, Levamisole|Solaskil|Dekaris|Levotetramisole|Levamisole|Levamisole Hydrochloride|Decaris|L-Tetramisole"
D015259,Levodopa,Levodopa,"L Dopa|Dopar|Dopaflex|L-Dopa|Larodopa|3 Hydroxy L tyrosine|Levodopa|Levopa|L 3,4 Dihydroxyphenylalanine|3-Hydroxy-L-tyrosine|L-3,4-Dihydroxyphenylalanine"
D009294,Levorphanol,Levorphanol,"Levorphanol Tartrate|3-Hydroxy-N-methylmorphinan|Levo-Dromoran|L Dromoran|Levorphan|Levodroman|L-Dromoran|Levo Dromoran|LevoDromoran|Tartrate, Levorphanol|Levorphanol|3 Hydroxy N methylmorphinan"
D061567,Lidocaine,Lidocaine,"Lidocaine Monoacetate|Octocaine|Lidocaine Sulfate (1:1)|Dalcaine|2-2EtN-2MePhAcN|Lignocaine|Lidocaine Carbonate|Lidocaine|Xylesthesin|2-(Diethylamino)-N-(2,6-Dimethylphenyl)Acetamide|Lidocaine Carbonate (2:1)|Xylocitin|Xylocaine|Lidocaine Hydrochloride|Lidocaine Monohydrochloride, Monohydrate|Xyloneural|Lidocaine Monohydrochloride|Lidocaine Hydrocarbonate"
D014665,Lidoflazine,Lidoflazine,Ordiflazine|Lidoflazine|Clinium
D011500,Lincomycin,Lincomycin,"Lincolnensin|Lincomycin Monohydrochloride, (L-threo)-Isomer|Lincomycin Hydrochloride|Lincomycin Monohydrochloride|Lincomycin Monohydrochloride, Hemihydrate|Lincomycin A|Lincomycin Monohydrochloride, (2S-cis)-Isomer|Lincocin|Lincomycin|Lincomycin, (L-threo)-Isomer|Lincomycin, (2S-cis)-Isomer|Hemihydrate Lincomycin Monohydrochloride|Epilincomycin"
D018491,Lisuride,Lisuride,"Methylergol Carbamide|Dopergin|Lisuride Maleate|Arolac|Lysenyl|Cuvalit|Lisuride|Mesylate, Lisuride|Lisuride Maleate, (8beta)-Isomer|Lisuride Maleate (1:1)|Hydrogen Maleate, Lysuride|Lisuride, (8alpha)-(+-)-Isomer|Lisuride Phosphate (1:1)|Lysurid|Lisuride Mesylate|Carbamide, Methylergol|Maleate, Lisuride|Revanil|Hydrochloride, Lisuride|Lisuride Hydrochloride|Dopergine|Lysuride Hydrogen Maleate"
D000929,Lofepramine,Lofepramine,"Leo 640|Deftan|Feprapax|Gamonil|Lofepramine Hydrochloride|Lofepramine|Lomont|Lopramine|Hydrochloride, Lofepramine|Gamanil"
D018906,Lomustine,Lomustine,NSC-79037|NSC79037|CCNU|NSC 79037|Cecenu|Lomustine|CeeNU|Belustine
D000930,Loperamide,Loperamide,"R-18553|Hydrochloride, Loperamide|Loperamide Monohydrochloride|Loperamide|Imodium|R 18553|Monohydrochloride, Loperamide|R18553|Loperamide Hydrochloride"
D018757,Lorazepam,Lorazepam,"Idalprem|Durazolam|Lorazepam Neuraxpharm|Duralozam|Tolid|Apo-Lorazepam|Orfidal Wyeth|Wyeth, Orfidal|Lorazepam-Neuraxpharm|Somagerol|Lorazepam|WY 4036|Medical, Lorazepam|Von Ct, Lorazep|Nu-Loraz|WY4036|Ativan|Laubeel|Lorazepam Medical|Sedicepan|Lorazep Von Ct|Nu Loraz|Temesta|Témesta|Lorazepam-Ratiopharm|Novo Lorazem|WY-4036|Lorazepam Ratiopharm|Novo-Lorazem|Apo Lorazepam|Sinestron|Donix"
D019161,Lovastatin,Lovastatin,"MK803|alpha-Isomer Lovastatin, 1|MK 803|Lovastatin, 1 alpha Isomer|Mevinolin|MK-803|6 Methylcompactin|Monacolin K|Lovastatin, (1 alpha(S*))-Isomer|Lovastatin, 1 alpha-Isomer|Lovastatin|6-Methylcompactin|Mevacor|1 alpha-Isomer Lovastatin"
D018492,Loxapine,Loxapine,"Loxipine Succinate|Cloxazepine|Loxapine|Loxapinsuccinate|Hydrochloride, Loxapine|Maleate, Loxipine|2-Chloro-11-(4-methyl-1-piperazinyl)-dibenz(b,f)(1,4)oxazepine|CL 71,563|CL71,563|Loxapine Monohydrochloride|Loxitane|Loxapine Hydrochloride|Loxapine Succinate|Succinate, Loxapine|CL-71,563|Loxipine Maleate|Oxilapine"
D012556,Lucanthone,Lucanthone,Lucanthone Hydrochloride|Tixantone|Lucanthone|Miracil D
D049408,Luminol,Luminol,Luminol
D000900,Lymecycline,Lymecycline,"N Lysinomethyltetracycline|Lymecycline|Tetracycline L Methylene Lysine|Tetracyclinemethylene Lysine|Lysine, Tetracycline-L-Methylene|Hydrochloride, Lymecycline|Tetracycline-L-Methylene Lysine|Lysine, Tetracyclinemethylene|Lymecycline Hydrochloride|N-Lysinomethyltetracycline"
D003280,Lynestrenol,Lynestrenol,"Linestrenol|Ethinylestrenol|Lynestrenol|19-Norpregn-4-en-20-yn-17-ol, (17alpha)-|Linesterol|Lynoestrenol|Lynestrenol, (9 beta, 10 alpha,17 alpha)-Isomer|Exluton"
D050034,Lypressin,Lypressin,"Vasopressin, Lysine|8 Lysine Vasopressin|Postacton|8-Lysine Vasopressin|Vasopressin, Lysyl|Lysyl Vasopressin|Diapid|Lypressin|Lys-Vasopressin|Lys Vasopressin|Vasopressin, 8-Lysine|Lysine Vasopressin"
D002257,Mafenide,Mafenide,Sulfamylon|Napaltan|4 Homosulfanilamide|Mafylon|Mafenide|Marfanil|4-Homosulfanilamide|Maphenid|Sulfabenzamine|Bensulfamide|Mafenide Acetate
D007306,Malathion,Malathion,Karbofos|Cythion|Carbafos|Malathion|Carbophos|Prioderm|Sadophos|Carbofos
D018759,Maprotiline,Maprotiline,"Maprotilin|Maprotilin-TEVA|Maprotiline Hydrochloride|Maprotiline Mesylate|Ba-34,276|Maprotilin ratiopharm|N-Methyl-9,10-ethanoanthracene-9(10H)-propylamine|Ba34,276|Mesylate, Maprotiline|Maprotilin neuraxpharm|Maprotilin TEVA|Hydrochloride, Maprotiline|Novo-Maprotiline|Mirpan|Dibencycladine|Maprotilin-ratiopharm|Ludiomil|Psymion|Novo Maprotiline|Maprotiline|Maprolu|Maprotilin Holsten|Deprilept|maprotilin von ct|Maprotilin-neuraxpharm"
D018765,Mazindol,Mazindol,AN-448|AN448|Sanorex|Teronac|Teronak|Mazindole|Diestet|Mazanor|Sanjorex|Mazindol|Solucaps
D050257,Mebendazole,Mebendazole,Sqworm|Banworm|Anti-Worm|Bantenol|R17635|Mebenvet|Surfont|Vermicol|Pripsen Mebendazole|Mebendazole|Sufil|Boots Threadworm Treatment|Lomper|Anti Worm|Mebendan|Vermidil|Wormkuur|Madicure|Vermox|Telmin
D018733,Mecamylamine,Mecamylamine,Mecamylamine
